clientid,emp,emp_date
1063483,Employed Full Time,4/14/2014
1063515,Not employed,
1063527,Not employed,
1063540,Not employed,
1063541,Not employed,
1063562,Not employed,
1063600,Not employed,
1063601,Employed Full Time,6/12/2012
1063696,Not employed,
1063700,Not employed,
1063703,Employed Full Time,12/4/2017
1063704,Employed Full Time,1/2/2018
1063705,Not employed,
1063707,Employed Full Time,8/17/2004
1063709,Employed Full Time,1/1/2004
1063747,Employed Full Time,6/25/2008
1063757,Not employed,
1063760,Employed Full Time,3/20/2017
1063765,Employed Full Time,8/1/2017
1063766,Not employed,
1063774,Not employed,
1063810,Employed Part Time,1/2/2017
1063812,Employed Full Time,9/5/2016
1063830,,
1063831,Not employed,
1063835,Employed Full Time,1/8/2018
1063837,Employed Full Time,12/18/2017
1063838,Employed Full Time,1/17/2018
1063843,Employed Part Time,2/7/2017
1063844,Employed Part Time,1/29/2018
1063850,,
1063851,Employed Full Time,1/16/2018
1063855,Employed Part Time,7/17/2018
1063866,Employed Full Time,5/14/2018
1063891,Employed Full Time,1/1/2018
1063929,Employed Full Time,1/1/2015
1063933,Not employed,
1063934,Not employed,
1063935,Employed Full Time,10/1/2008
1063942,Not employed,
1063950,0,1/3/1900
1063951,0,1/3/1900
1063955,Employed Full Time,5/31/2018
1063979,Employed Full Time,12/1/2011
1063981,Not employed,
1063983,Not employed,
1063985,Employed Full Time,4/2/2018
1064000,Not employed,
1064001,Not employed,
1064002,Not employed,
1064003,Not employed,
1064084,Not employed,
1064085,Not employed,
1064135,Not employed,
1064209,Not employed,
1064247,Not employed,
1064284,Not employed,
1064290,Employed Full Time,4/9/2018
1064297,Employed Full Time,2/1/2012
1064338,Employed Full Time,7/3/2017
1064347,Employed Full Time,9/1/2009
1064354,0,1/3/1900
1064377,Employed Full Time,1/1/2010
1064380,Employed Full Time,6/1/2018
1064399,Employed Full Time,7/19/2018
1064433,Not employed,
1064448,Employed Part Time,7/3/2017
1064453,Not employed,
1064454,Employed Part Time,5/26/2018
1064463,Employed Full Time,4/2/2018
1064466,Not employed,
1064468,Not employed,
1064478,Not employed,
1064479,Employed Full Time,8/27/2018
1064505,Not employed,
1064557,Not employed,
1064560,Employed Full Time,2/6/2002
1064578,Not employed,
1064596,Not employed,
1064599,Not employed,
1064615,Employed Full Time,8/7/2018
1064623,Employed Full Time,1/1/1990
1064647,Not employed,
1064653,Employed Full Time,10/3/2016
1064664,Employed Full Time,6/15/2017
1064667,Not employed,
1064671,Employed Full Time,9/27/2017
1064677,Not employed,
1064693,0,1/3/1900
1064733,Employed Full Time,8/8/2016
1064735,,
1064759,Not employed,
1064768,Employed Part Time,8/15/2017
1064859,Not employed,
1065001,Employed Full Time,7/15/2000
1065004,Not employed,
1065017,Employed Full Time,5/6/2018
1065034,Employed Full Time,9/1/2012
1065047,Not employed,
1065060,Employed Full Time,10/16/2017
1065070,Not employed,
1065167,Employed Full Time,9/20/2018
1065181,Not employed,
1065183,Employed Full Time,9/12/2018
1065240,Employed Full Time,3/15/2018
1065286,Employed Full Time,11/1/1996
1065295,Employed Full Time,2/1/2018
1065296,Employed Part Time,8/20/2018
1065297,Employed Full Time,4/30/2018
1065298,Employed Full Time,7/17/2002
1065316,Employed Full Time,2/5/2016
1065369,Not employed,
1065458,Employed Full Time,6/27/2011
1065468,Employed Full Time,2/19/2013
1065490,Not employed,
1065491,Employed Full Time,5/11/2015
1065539,Employed Full Time,8/27/2018
1065540,Employed Full Time,7/21/2016
1065562,Employed Full Time,8/1/2016
1065568,Employed Part Time,4/1/2016
1065589,Employed Part Time,9/5/2018
1065598,Not employed,
1065610,Employed Full Time,1/8/2018
1065621,Employed Full Time,10/27/2017
1065627,Employed Part Time,8/11/2018
1065704,,
1065706,Not employed,
1065722,Not employed,
1065727,Employed Full Time,4/2/2018
1065728,Not employed,
1065729,Employed Full Time,1/1/2013
1065747,Employed Full Time,4/24/2016
1065748,Employed Full Time,1/8/2002
1065765,Not employed,
1065788,Not employed,
1065789,Employed Full Time,8/30/2018
1065830,Employed Full Time,8/1/2007
1065834,Not employed,
1065837,Employed Full Time,6/20/2013
1065862,Employed Full Time,5/1/2016
1065865,Employed Part Time,10/26/2017
1065867,Not employed,
1065868,Employed Full Time,7/13/2016
1065869,Employed Full Time,2/1/2016
1065889,Employed Part Time,9/13/2018
1065897,Not employed,
1065907,Not employed,
1065910,Employed Full Time,8/1/2018
1065916,Employed Part Time,11/23/2015
1065926,Employed Full Time,9/19/2018
1065930,Employed Full Time,11/2/2017
1065938,Employed Full Time,11/10/2016
1065939,Not employed,
1065942,Employed Full Time,3/1/2015
1065943,Not employed,
1065944,Not employed,
1065946,Not employed,
1065974,Not employed,
1065979,Employed Full Time,7/17/2018
1066003,Employed Full Time,6/15/2008
1066004,Employed Full Time,8/27/2017
1066007,Not employed,
1066009,Employed Full Time,7/15/2015
1066013,Not employed,
1066021,Employed Full Time,10/23/2018
1066103,Not employed,
1066112,Employed Full Time,7/10/2014
1066113,Employed Full Time,10/22/2018
1066134,Not employed,
1066152,Not employed,
1066175,Employed Full Time,10/15/2015
1066176,Employed Part Time,11/1/2016
1066187,Employed Part Time,10/2/2017
1066216,Employed Full Time,8/1/2015
1066218,Employed Part Time,3/1/2018
1066219,Employed Full Time,7/1/2018
1066247,Employed Full Time,3/1/2015
1066259,Employed Part Time,10/1/2018
1066264,Employed Full Time,5/1/2016
1066267,Not employed,
1066270,Employed Full Time,9/19/2018
1066286,Employed Full Time,3/1/2018
1066307,Employed Full Time,5/10/2002
1066313,Not employed,
110031600001z9xFoAAI,Not employed,10/26/2016
110031600001zA2ztAAC,Not employed,
110031600001zAD32AAG,Employed Full Time,10/4/2016
110031600001zADyxAAG,Employed Full Time,4/4/2017
110031600001zAkJUAA0,Not employed,
110031600001zARKsAAO,Not employed,
110031600001zArSvAAK,Employed Full Time,10/9/2017
110031600001zATLxAAO,Employed Part Time,12/18/2018
110031600001zAVQEAA4,Employed Full Time,9/22/2016
110031600002ahdtrAAA,Not employed,
110031600002ahSR5AAM,Not employed,5/1/2017
110031600002ahziRAAQ,Employed Full Time,5/10/2017
110031600002aiK42AAE,Employed Part Time,4/3/2017
110031600002aituGAAQ,Not employed,
110031600002aiVu3AAE,Employed Part Time,2/15/2018
110031600002aiwDqAAI,Not employed,
110031600002aj2h2AAA,Not employed,
110031600002aj2KrAAI,Not employed,
110031600002aj3MRAAY,Employed Part Time,3/6/2017
110031600002ajcU8AAI,Not employed,
110031600002ajhPMAAY,Not employed,
110031600002ajWo5AAE,Not employed,
110031600002ajwX5AAI,Not employed,
110031600002ajX2bAAE,Not employed,
110031600002ajYPqAAM,Employed Full Time,6/1/2016
110031600002akczAAAQ,Employed Full Time,3/4/2013
110031600002akk9eAAA,Employed Full Time,11/30/2015
110031600002akKDvAAM,Not employed,
110031600002akOH7AAM,Employed Full Time,6/5/2017
110031600002akSjnAAE,Employed Part Time,9/8/2017
110031600002akSX9AAM,Employed Part Time,4/1/2017
110031600002al13tAAA,Not employed,
110031600002al2HJAAY,Not employed,
110031600002alL8PAAU,Not employed,
110031600002AUsJ1AAL,,
110031600002B5LppAAF,,
110031600002Bg6trAAB,,
110031600002BhgbfAAB,,
110031600002Bi0gUAAR,Not employed,
110031600002BILnHAAX,,
110031600002bv9CHAAY,Not employed,
110031600002bv9PuAAI,Employed Full Time,12/5/2017
110031600002bv9YxAAI,Not employed,
110031600002bvA1ZAAU,Employed Full Time,11/23/2016
110031600002bvB5mAAE,Not employed,
110031600002bvfp5AAA,Not employed,
110031600002bvHbUAAU,Not employed,
110031600002bvhuRAAQ,Not employed,
110031600002bvJzSAAU,Employed Part Time,7/1/2017
110031600002bvovnAAA,Not employed,
110031600002bvRRTAA2,Not employed,
110031600002bvrvyAAA,Not employed,
110031600002bvvRIAAY,Employed Part Time,5/10/2017
110031600002bvyQxAAI,Employed Part Time,10/24/2016
110031600002bw3ewAAA,Not employed,
110031600002bw3ycAAA,Employed Part Time,11/7/2017
110031600002bwAOAAA2,Employed Part Time,12/1/2017
110031600002bwl1SAAQ,Not employed,
110031600002bwltzAAA,Not employed,12/1/2016
110031600002bwnmlAAA,Employed Part Time,1/1/2004
110031600002bwPczAAE,Not employed,
110031600002bwRE7AAM,Employed Part Time,12/1/2013
110031600002bxdhCAAQ,Employed Full Time,8/1/2008
110031600002bxePdAAI,Not employed,
110031600002bxFzGAAU,Employed Full Time,10/9/2017
110031600002bxjfvAAA,Employed Full Time,5/30/2017
110031600002bxjI9AAI,Employed Full Time,8/14/2017
110031600002bxk3iAAA,Not employed,
110031600002bxKiBAAU,Employed Part Time,
110031600002bxKZxAAM,Employed Full Time,7/11/2016
110031600002bxNYoAAM,Employed Part Time,
110031600002bxqRpAAI,Not employed,
110031600002bxsTXAAY,Not employed,
110031600002bxVntAAE,Employed Full Time,8/18/2009
110031600002bxwtSAAQ,Employed Full Time,9/19/2017
110031600002bxx5OAAQ,Employed Full Time,5/24/2017
110031600002bxXEvAAM,Employed Full Time,7/24/2017
110031600002by5b9AAA,Not employed,
110031600002by65sAAA,Employed Full Time,7/10/2017
110031600002by73nAAA,Not employed,
110031600002bydTfAAI,Not employed,
110031600002byJGAAA2,Not employed,
110031600002bykHwAAI,Employed Full Time,3/24/2015
110031600002byNJJAA2,Not employed,
110031600002byOmrAAE,Employed Full Time,7/31/2017
110031600002byWJmAAM,Employed Full Time,4/18/2017
110031600002BzRH5AAN,,
110031600002Cb6bEAAR,Employed Full Time,11/1/2015
110031600002Cb74QAAR,Not employed,10/19/2015
110031600002CbNtOAAV,Employed Full Time,
110031600002CJh13AAD,Employed Part Time,9/29/2016
110031600002CxialAAB,Employed Part Time,10/26/2015
110031600002CZDs7AAH,Employed Full Time,7/15/2015
110031600002CzLICAA3,Employed Full Time,
110031600002dCaKbAAK,Employed Part Time,8/1/2018
110031600002dCbRFAA0,Employed Part Time,5/1/2017
110031600002dCOrBAAW,Not employed,
110031600002dCOyqAAG,Employed Part Time,6/5/2017
110031600002dCpWHAA0,Employed Full Time,8/8/2018
110031600002dCq5QAAS,Employed Full Time,8/1/2018
110031600002dCqB9AAK,Not employed,6/13/2017
110031600002dCqwZAAS,Employed Full Time,7/6/2016
110031600002dCtkhAAC,Employed Full Time,5/19/2014
110031600002dCW1yAAG,Not employed,
110031600002dCyzlAAC,Employed Part Time,1/1/2014
110031600002dD6pcAAC,Not employed,
110031600002dD6pdAAC,Employed Full Time,7/7/2017
110031600002dDC3QAAW,Employed Full Time,10/1/2013
110031600002dDdlzAAC,Not employed,
110031600002dDdmiAAC,Employed Full Time,9/25/2017
110031600002dDKARAA4,Employed Full Time,10/1/2017
110031600002dDKDaAAO,Not employed,7/10/2017
110031600002dDlsPAAS,Not employed,
110031600002dDM8BAAW,Employed Full Time,8/1/2017
110031600002dDTndAAG,Employed Part Time,8/1/2017
110031600002dDUXnAAO,Not employed,
110031600002dEhMDAA0,Employed Full Time,6/1/2017
110031600002dEiANAA0,Employed Part Time,12/1/2017
110031600002dEmB4AAK,Employed Full Time,1/18/2018
110031600002dEqqtAAC,Not employed,5/1/2017
110031600002dEs1GAAS,Employed Full Time,5/1/2017
110031600002dExHVAA0,Employed Full Time,7/13/2017
110031600002dEXNvAAO,Not employed,
110031600002dEyVtAAK,Not employed,
110031600002dF4ZrAAK,Not employed,
110031600002dF5E1AAK,Not employed,
110031600002dFb7SAAS,Employed Full Time,12/10/2012
110031600002dFbT4AAK,Employed Full Time,10/10/2017
110031600002dFi4wAAC,Not employed,
110031600002dFiKrAAK,Not employed,1/27/2017
110031600002dFimRAAS,Employed Full Time,2/20/2014
110031600002dFJACAA4,Not employed,
110031600002dFJCDAA4,Employed Part Time,5/1/2017
110031600002dFk8cAAC,Not employed,
110031600002dFKYBAA4,Not employed,
110031600002dFmmNAAS,Employed Full Time,8/15/2017
110031600002dFPAhAAO,Not employed,
110031600002dFqbuAAC,Employed Part Time,9/28/2017
110031600002dFqPgAAK,Employed Full Time,9/18/2017
110031600002dFQs3AAG,Employed Part Time,4/3/2017
110031600002dFqYKAA0,Employed Full Time,10/26/1992
110031600002dFyNJAA0,Not employed,
110031600002dFyUAAA0,Not employed,
110031600002dFZ3KAAW,Not employed,
110031600002dFzDAAA0,Employed Part Time,8/3/2017
110031600002dG0irAAC,Employed Full Time,1/8/2018
110031600002dG5DyAAK,Not employed,9/8/2017
110031600002dG8vMAAS,Not employed,
110031600002dG9NZAA0,Employed Full Time,7/25/2017
110031600002dGa0oAAC,Not employed,
110031600002dGaUPAA0,Employed Full Time,1/3/1996
110031600002dGaXTAA0,Employed Part Time,3/1/2017
110031600002dGKewAAG,Not employed,
110031600002dGKzaAAG,Not employed,
110031600002dGL5JAAW,Not employed,
110031600002dGS38AAG,Not employed,
110031600002dGSrfAAG,Not employed,
110031600002dGToXAAW,Not employed,
110031600002dGTWOAA4,Employed Full Time,8/25/2015
110031600002Duo1EAAR,,
110031600002DvpKUAAZ,Not employed,
110031600002EA2QLAA1,Not employed,
110031600002EAhG7AAL,Employed Full Time,12/15/2015
110031600002EAhVIAA1,Employed Full Time,
110031600002EChuEAAT,Employed Full Time,
110031600002ECi07AAD,Employed Full Time,3/26/2016
110031600002ECpCIAA1,,
110031600002ECu9uAAD,,
110031600002EmPWLAA3,,
110031600002EqhtAAAR,Employed Part Time,5/26/2016
110031600002EtU48AAF,Employed Full Time,10/1/2014
110031600002EtUBdAAN,Employed Full Time,8/3/2015
110031600002eUcmJAAS,Not employed,
110031600002eUdqMAAS,Not employed,
110031600002eUF9jAAG,Not employed,
110031600002eUFdPAAW,Employed Full Time,8/21/2017
110031600002eUGtWAAW,Employed Part Time,8/1/2017
110031600002eUj40AAC,Employed Full Time,10/30/2017
110031600002eUkE9AAK,Employed Full Time,10/23/2017
110031600002eUqg9AAC,Employed Part Time,7/11/2016
110031600002eUR7AAAW,Employed Part Time,4/26/2018
110031600002eVDOxAAO,Not employed,
110031600002eVILxAAO,Employed Part Time,6/1/2017
110031600002eVK03AAG,Not employed,
110031600002eVlkRAAS,Employed Full Time,6/11/2017
110031600002eVmpQAAS,Employed Part Time,8/1/2017
110031600002eVnkgAAC,Not employed,
110031600002eVOwNAAW,Employed Part Time,6/1/2018
110031600002eVQgaAAG,Not employed,
110031600002eVSEtAAO,Employed Full Time,11/25/2017
110031600002eVtgSAAS,Employed Full Time,8/8/2016
110031600002eVtSfAAK,Employed Part Time,9/6/2017
110031600002eVuG0AAK,Employed Full Time,9/26/2017
110031600002eVuq8AAC,Not employed,
110031600002eVv4kAAC,Not employed,
110031600002eVwIlAAK,Not employed,
110031600002eVwuDAAS,Not employed,
110031600002eVXOfAAO,Employed Full Time,8/27/2017
110031600002eVYG8AAO,Employed Full Time,8/1/2017
110031600002eVYZPAA4,Not employed,
110031600002eW2C1AAK,Employed Full Time,9/18/2017
110031600002eW8GyAAK,Employed Full Time,9/18/2017
110031600002eW8P2AAK,Not employed,
110031600002eW8rAAAS,Employed Part Time,1/1/2016
110031600002eW9F7AAK,Employed Full Time,8/27/2017
110031600002eWAEMAA4,Not employed,
110031600002eWagfAAC,Employed Full Time,6/21/2014
110031600002eWCzJAAW,Not employed,
110031600002eWezKAAS,Not employed,
110031600002eWfe9AAC,Not employed,
110031600002eWmErAAK,Employed Full Time,6/1/2018
110031600002eWOmTAAW,Not employed,
110031600002eWSR5AAO,Employed Full Time,9/5/2017
110031600002eWtjgAAC,Not employed,
110031600002eWtSBAA0,Employed Full Time,12/18/2014
110031600002eWUEXAA4,Employed Full Time,
110031600002eWY78AAG,Not employed,
110031600002eX0ZBAA0,Not employed,
110031600002eX5icAAC,Employed Full Time,5/1/2017
110031600002eX7zmAAC,Employed Full Time,8/1/2017
110031600002eXbJ8AAK,Employed Full Time,8/28/2017
110031600002eXF4OAAW,Employed Part Time,9/21/2017
110031600002eXgK4AAK,Employed Full Time,10/1/2017
110031600002eXgRoAAK,Employed Full Time,8/28/2017
110031600002eXhpSAAS,Not employed,
110031600002eXLTnAAO,Employed Part Time,10/1/2016
110031600002eXM2pAAG,Not employed,
110031600002eXM5FAAW,Employed Part Time,4/17/2014
110031600002eXMYCAA4,Employed Full Time,5/14/2018
110031600002eXnUVAA0,Employed Full Time,3/13/2017
110031600002eXnyaAAC,Not employed,
110031600002eXpHtAAK,Not employed,
110031600002eXpogAAC,Not employed,
110031600002eXqLqAAK,Not employed,
110031600002eXtvhAAC,Employed Part Time,7/7/2009
110031600002eXu7dAAC,Not employed,
110031600002eXuC4AAK,Not employed,
