,FinCap_Budget,FinCap_Goals,FinCap_EmergencyFund,FinCap_AutoDeposit,FinCap_IncomeExpenses,FinCap_LateFee
739,Yes,Very confident,No,Yes,Yes,Yes
740,No,Somewhat confident,No,No,No,No
741,Yes,Very confident,No,No,Yes,Yes
742,No,Somewhat confident,No,No,Yes,Yes
743,No,Somewhat confident,No,No,Yes,Yes
744,No,Very confident,No,No,No,No
745,,,,,,
746,No,Somewhat confident,No,No,No,Yes
747,No,Very confident,No,No,No,Yes
748,No,Very confident,No,No,No,Yes
749,No,Very confident,No,No,No,Yes
750,Yes,Very confident,No,No,Yes,Yes
751,,,,,,
752,Yes,Somewhat confident,No,No,Yes,Yes
753,Yes,Very confident,No,No,Yes,
754,,,,,,
755,Yes,Very confident,No,No,Yes,Yes
756,No,Very confident,No,No,Yes,No
757,No,Somewhat confident,No,Yes,No,No
758,Yes,Very confident,Yes,Yes,Yes,Yes
759,No,Somewhat confident,No,No,Yes,No
760,,,,,,
761,No,Not at all confident,No,No,No,No
762,No,Not at all confident,No,No,No,No
763,No,Not at all confident,No,No,No,No
764,No,Somewhat confident,No,No,Yes,No
765,Yes,Somewhat confident,No,No,Yes,Yes
766,,,,,,
767,Yes,Not at all confident,No,No,No,No
768,No,Somewhat confident,No,No,No,No
769,No,Somewhat confident,No,No,Yes,Yes
770,Yes,Somewhat confident,No,No,Yes,No
771,Yes,Somewhat confident,No,Yes,No,No
772,No,Somewhat confident,No,No,Yes,Yes
773,Yes,Very confident,Yes,No,Yes,Yes
774,Yes,Very confident,Yes,No,Yes,Yes
775,,,,,,
776,No,Not at all confident,No,No,,Yes
777,,,,,,
778,Yes,Somewhat confident,No,Yes,Yes,No
779,Yes,Very confident,Yes,No,Yes,Yes
780,,,,,,
781,No,Not at all confident,No,Yes,No,No
782,,,,,,
783,Yes,Somewhat confident,No,No,No,No
784,Yes,Somewhat confident,Yes,No,No,Yes
785,Yes,Very confident,Yes,No,Yes,Yes
786,Yes,Very confident,No,No,No,
787,No,Very confident,No,No,No,Yes
788,Yes,Somewhat confident,No,No,No,Yes
789,No,Very confident,No,No,No,Yes
790,Yes,Somewhat confident,No,Yes,Yes,No
791,Yes,Very confident,No,Yes,No,Yes
792,No,Somewhat confident,No,No,No,No
793,Yes,Somewhat confident,No,No,Yes,Yes
794,Yes,Somewhat confident,No,No,No,No
795,No,Somewhat confident,No,No,No,Yes
796,,,,,,
797,No,Very confident,No,No,Yes,Yes
798,No,Very confident,No,No,No,No
799,No,Very confident,Yes,No,Yes,Yes
800,No,Very confident,Yes,No,No,Yes
801,,,,,,
802,No,Very confident,No,No,No,No
803,Yes,Very confident,No,No,No,Yes
804,No,Very confident,No,No,No,Yes
805,,,,,,
806,No,Somewhat confident,No,No,No,Yes
807,,,,,,
808,No,Somewhat confident,No,No,Yes,Yes
809,No,Somewhat confident,No,No,Yes,Yes
810,Yes,Very confident,Yes,Yes,No,Yes
811,,,,,,
812,No,Not at all confident,No,Yes,Yes,No
813,No,Somewhat confident,No,No,Yes,Yes
814,No,Somewhat confident,No,No,No,No
815,Yes,Very confident,No,No,No,No
816,,,,,,
817,Yes,Somewhat confident,No,No,No,Yes
818,Yes,Somewhat confident,No,No,No,Yes
819,No,Somewhat confident,No,No,No,No
820,,,,,,
821,Yes,Very confident,Yes,Yes,No,Yes
822,Yes,Somewhat confident,No,Yes,Yes,Yes
823,No,Very confident,No,No,Yes,Yes
824,Yes,Somewhat confident,Yes,Yes,Yes,Yes
825,No,Very confident,No,No,No,Yes
826,No,Somewhat confident,No,Yes,Yes,No
827,No,Very confident,No,No,Yes,Yes
828,Yes,Somewhat confident,No,Yes,No,Yes
829,,,,,,
830,No,Very confident,No,No,Yes,Yes
831,No,Not at all confident,Yes,No,No,Yes
832,No,Somewhat confident,No,No,No,No
833,,,,,,
834,,,,,,
835,,,,,,
836,,,,,,
837,,,,,,
838,No,Very confident,No,No,No,No
839,No,Somewhat confident,No,No,No,No
840,,,,,,
841,No,Somewhat confident,No,No,No,Yes
842,Yes,Very confident,No,Yes,No,Yes
843,No,Not at all confident,No,No,Yes,Yes
844,No,Not at all confident,No,No,No,No
845,No,Not at all confident,No,No,No,No
846,No,Somewhat confident,No,No,No,No
847,,,,,,
848,No,Very confident,No,No,No,No
849,No,Somewhat confident,No,No,Yes,No
850,No,Somewhat confident,No,No,Yes,Yes
851,No,Not at all confident,No,No,,Yes
852,No,Not at all confident,No,No,Yes,Yes
853,,,,,,
854,No,Somewhat confident,No,No,No,Yes
855,No,Not at all confident,No,No,No,No
856,No,Somewhat confident,No,No,No,Yes
857,No,Somewhat confident,No,No,No,No
858,No,Very confident,Yes,Yes,Yes,Yes
859,No,Not at all confident,No,No,No,Yes
860,No,Somewhat confident,No,Yes,Yes,No
861,Yes,Very confident,Yes,No,Yes,No
862,No,Somewhat confident,No,No,No,Yes
863,No,Somewhat confident,No,No,No,
864,No,Very confident,No,No,Yes,No
865,No,Somewhat confident,No,No,No,Yes
866,No,Somewhat confident,No,No,Yes,Yes
867,Yes,Very confident,No,No,Yes,Yes
868,No,Somewhat confident,No,No,No,Yes
869,No,Somewhat confident,No,No,No,Yes
870,,,,,,
871,No,Very confident,No,Yes,Yes,No
872,No,Not at all confident,No,Yes,Yes,Yes
873,No,Not at all confident,No,No,No,Yes
874,Yes,Very confident,No,No,No,Yes
875,Yes,Very confident,No,No,,No
876,,,,,,
877,No,,No,No,,Yes
878,No,Not at all confident,No,No,Yes,Yes
879,No,Somewhat confident,No,No,No,No
880,Yes,Very confident,No,No,Yes,Yes
881,No,Not at all confident,No,No,No,No
882,No,Not at all confident,Yes,No,No,Yes
883,No,Not at all confident,No,Yes,No,No
884,No,Somewhat confident,No,No,No,Yes
885,No,Very confident,No,No,No,No
886,No,Very confident,No,No,No,Yes
887,No,Not at all confident,No,No,Yes,Yes
888,No,Somewhat confident,No,No,No,No
889,No,Not at all confident,No,No,Yes,Yes
890,No,Not at all confident,No,No,No,No
891,Yes,Somewhat confident,No,No,No,No
892,No,Not at all confident,No,No,Yes,Yes
893,No,Not at all confident,No,Yes,No,No
894,No,Somewhat confident,No,No,Yes,Yes
895,No,Not at all confident,No,No,Yes,No
896,Yes,Very confident,No,No,No,No
897,No,Very confident,No,No,Yes,No
898,,,,,,
899,,,,,,
900,No,Somewhat confident,No,No,Yes,Yes
901,No,Somewhat confident,No,Yes,No,Yes
902,No,Very confident,No,No,Yes,No
903,,,,,,
904,No,Somewhat confident,No,Yes,No,No
905,Yes,Very confident,No,Yes,Yes,No
906,No,Somewhat confident,Yes,No,Yes,No
907,,,,,,
908,No,Somewhat confident,No,No,No,Yes
909,Yes,Somewhat confident,No,Yes,No,No
910,No,Somewhat confident,No,No,No,No
911,Yes,Very confident,No,No,Yes,Yes
912,,,,,,
913,Yes,Somewhat confident,Yes,Yes,Yes,Yes
914,No,Somewhat confident,No,No,No,No
915,No,Somewhat confident,No,No,No,No
916,,,,,,
917,No,Somewhat confident,No,No,Yes,Yes
918,No,Somewhat confident,No,No,,No
919,No,Somewhat confident,No,No,No,Yes
920,No,Somewhat confident,No,No,No,Yes
921,Yes,Somewhat confident,No,No,No,Yes
922,No,Very confident,No,No,No,No
923,,,,,,
924,No,Somewhat confident,No,No,No,Yes
925,No,Not at all confident,No,No,No,No
926,No,Somewhat confident,No,No,No,No
927,Yes,Not at all confident,Yes,Yes,No,No
928,No,Somewhat confident,,,,
929,,,,,,
930,Yes,Somewhat confident,No,Yes,No,No
931,No,Not at all confident,No,No,No,No
932,No,Somewhat confident,No,No,Yes,Yes
933,No,Somewhat confident,No,No,Yes,No
934,No,Somewhat confident,No,No,No,Yes
935,No,Somewhat confident,No,No,No,Yes
936,Yes,Somewhat confident,Yes,Yes,No,No
937,Yes,Somewhat confident,No,Yes,No,No
938,No,Somewhat confident,No,No,No,No
939,,,,,,
940,No,Somewhat confident,No,Yes,Yes,No
941,No,Somewhat confident,No,No,,Yes
942,No,Somewhat confident,No,No,No,No
943,No,Somewhat confident,No,No,No,No
944,Yes,Somewhat confident,No,,Yes,No
945,No,Somewhat confident,No,No,No,No
946,No,Somewhat confident,No,No,No,Yes
947,,Somewhat confident,,,,
948,,,,,,
949,Yes,Somewhat confident,No,No,Yes,No
950,Yes,Very confident,No,Yes,Yes,Yes
951,No,Very confident,No,Yes,No,No
952,No,Somewhat confident,No,No,Yes,No
953,No,Not at all confident,No,No,Yes,No
954,No,Somewhat confident,No,No,No,Yes
955,Yes,Somewhat confident,Yes,Yes,No,Yes
956,No,Not at all confident,No,No,Yes,Yes
957,Yes,Somewhat confident,No,No,,
958,No,Somewhat confident,No,No,No,Yes
959,Yes,Very confident,No,No,Yes,No
960,Yes,Very confident,Yes,Yes,Yes,Yes
961,No,Somewhat confident,Yes,No,,Yes
962,No,Not at all confident,No,No,No,Yes
963,No,Not at all confident,No,No,Yes,No
964,No,Somewhat confident,No,No,Yes,No
965,No,Somewhat confident,No,No,No,No
966,No,Very confident,No,No,Yes,No
967,No,Somewhat confident,No,Yes,No,No
968,No,Somewhat confident,No,No,Yes,No
969,No,Very confident,No,No,Yes,Yes
970,Yes,Somewhat confident,Yes,Yes,Yes,Yes
971,No,Somewhat confident,No,No,No,Yes
972,No,Not at all confident,No,No,,Yes
973,No,Somewhat confident,No,No,Yes,Yes
974,No,Somewhat confident,No,No,No,No
975,No,Somewhat confident,No,No,No,No
976,No,Very confident,No,No,Yes,No
977,No,Somewhat confident,No,No,No,No
978,No,Somewhat confident,No,No,Yes,Yes
979,No,Somewhat confident,No,No,No,No
980,No,Somewhat confident,No,No,,No
981,Yes,Not at all confident,Yes,Yes,Yes,Yes
982,No,Somewhat confident,No,No,Yes,Yes
983,No,Somewhat confident,No,No,Yes,Yes
984,No,Not at all confident,No,No,,No
985,No,Somewhat confident,No,No,,No
986,No,Not at all confident,No,No,,Yes
987,No,Somewhat confident,No,No,,Yes
988,Yes,Somewhat confident,No,No,Yes,No
989,,,,,,
990,No,Not at all confident,No,No,,Yes
991,No,Not at all confident,No,No,,No
992,No,Somewhat confident,No,No,,Yes
993,No,Somewhat confident,No,No,Yes,No
994,No,Not at all confident,,,,
995,No,Somewhat confident,No,No,Yes,Yes
996,No,Somewhat confident,No,No,,No
997,No,Somewhat confident,No,No,,Yes
998,No,Not at all confident,No,No,,Yes
999,No,Somewhat confident,No,No,,Yes
1000,No,Somewhat confident,No,No,,No
1001,No,Somewhat confident,No,No,,Yes
1002,No,Somewhat confident,No,No,,Yes
1003,No,Somewhat confident,No,No,,Yes
1004,No,Somewhat confident,No,No,,Yes
1005,No,Somewhat confident,No,No,,Yes
1006,No,Somewhat confident,No,No,,No
1007,,,,,,
1008,No,Somewhat confident,No,No,,Yes
1009,No,Not at all confident,,,,
1010,No,Somewhat confident,,,,
1011,No,Not at all confident,,,,
1012,No,Somewhat confident,No,No,,Yes
1013,No,Not at all confident,,,,
1014,,,,,,
1015,No,Somewhat confident,,,,
1016,No,Not at all confident,,,,
1017,,,,,,
1018,No,Somewhat confident,No,Yes,,Yes
1019,,,,,,
1020,No,Somewhat confident,No,No,,No
1021,No,Somewhat confident,No,No,,No
1022,,,,,,
1023,No,Not at all confident,No,No,,No
1024,No,Somewhat confident,No,Yes,,Yes
1025,No,Somewhat confident,No,No,,No
1026,No,Somewhat confident,,,,
1027,No,Somewhat confident,No,No,,Yes
1028,No,Not at all confident,No,Yes,,Yes
1029,No,Not at all confident,No,No,,No
1030,Yes,Somewhat confident,No,No,Yes,Yes
1031,No,Not at all confident,No,Yes,,Yes
1032,No,Somewhat confident,No,No,,No
1033,No,Not at all confident,No,No,,No
1034,Yes,Not at all confident,No,No,Yes,Yes
1035,No,Not at all confident,No,No,Yes,Yes
1036,Yes,Somewhat confident,No,Yes,Yes,No
1037,Yes,Somewhat confident,No,Yes,,Yes
1038,Yes,Very confident,No,Yes,,No
1039,No,Somewhat confident,No,No,Yes,Yes
1040,No,Somewhat confident,No,No,,No
1041,No,Not at all confident,No,No,No,No
1042,No,Not at all confident,No,No,,No
1043,Yes,Somewhat confident,No,No,,Yes
1044,No,Not at all confident,No,No,,No
1045,No,Not at all confident,No,No,,Yes
1046,No,Not at all confident,No,No,,Yes
1047,No,Not at all confident,No,No,,Yes
1048,No,Somewhat confident,No,No,Yes,Yes
1049,No,Somewhat confident,No,No,,Yes
1050,No,Somewhat confident,No,No,Yes,Yes
1051,No,Somewhat confident,No,No,Yes,Yes
1052,No,Somewhat confident,No,No,Yes,Yes
1053,No,Somewhat confident,No,No,Yes,Yes
1054,No,Somewhat confident,No,No,Yes,Yes
1055,No,Somewhat confident,No,No,Yes,Yes
1056,No,Somewhat confident,No,No,Yes,Yes
1057,No,Somewhat confident,No,No,Yes,Yes
1058,No,Somewhat confident,No,No,Yes,Yes
1059,No,Somewhat confident,No,No,Yes,Yes
1060,No,Somewhat confident,No,No,Yes,Yes
1061,No,Somewhat confident,No,No,Yes,Yes
1062,No,Somewhat confident,No,No,Yes,Yes
1063,No,Somewhat confident,No,No,Yes,Yes
1064,No,Somewhat confident,No,Yes,,Yes
1065,Yes,Not at all confident,No,No,,Yes
1066,No,Not at all confident,No,No,,Yes
1067,Yes,Not at all confident,No,No,Yes,No
1068,No,Not at all confident,No,No,,No
1069,No,Somewhat confident,No,No,Yes,Yes
1070,No,Somewhat confident,No,No,Yes,Yes
1071,No,Not at all confident,No,No,Yes,No
1072,No,Not at all confident,No,No,,No
1073,No,Somewhat confident,No,No,Yes,No
1074,No,Somewhat confident,No,No,Yes,Yes
1075,No,Somewhat confident,No,Yes,,Yes
1076,No,Somewhat confident,No,No,,Yes
1077,No,Not at all confident,No,No,,Yes
1078,No,Somewhat confident,No,No,,No
1079,No,Not at all confident,No,No,,Yes
1080,No,Somewhat confident,No,Yes,,Yes
1081,No,Not at all confident,No,No,No,No
1082,No,Somewhat confident,No,No,No,Yes
1083,No,Somewhat confident,No,No,No,Yes
1084,Yes,Somewhat confident,Yes,No,Yes,Yes
1085,No,Very confident,No,No,No,Yes
1086,No,Not at all confident,No,No,No,No
1087,No,Not at all confident,No,No,No,Yes
1088,No,Not at all confident,No,No,No,No
1089,Yes,Somewhat confident,Yes,Yes,,Yes
1090,Yes,Very confident,Yes,,Yes,Yes
1091,No,Somewhat confident,Yes,Yes,Yes,No
1092,No,Somewhat confident,No,No,,Yes
1093,No,Not at all confident,No,No,,Yes
1094,Yes,Somewhat confident,Yes,Yes,Yes,Yes
1095,Yes,Very confident,Yes,No,Yes,Yes
1096,No,Somewhat confident,No,Yes,Yes,Yes
1097,Yes,Very confident,Yes,No,No,No
1098,No,Somewhat confident,No,No,Yes,Yes
1099,Yes,Very confident,Yes,Yes,,Yes
1100,No,Somewhat confident,No,No,,Yes
1101,Yes,Somewhat confident,Yes,Yes,Yes,Yes
1102,Yes,Very confident,No,No,Yes,Yes
1103,Yes,Very confident,Yes,No,Yes,Yes
1104,Yes,Not at all confident,Yes,Yes,Yes,Yes
1105,No,Somewhat confident,No,No,,No
1106,No,Somewhat confident,No,,,Yes
1107,No,Very confident,No,No,,Yes
1108,No,Somewhat confident,No,Yes,Yes,Yes
1109,No,Somewhat confident,No,Yes,Yes,Yes
1110,No,Somewhat confident,No,No,,Yes
1111,No,Somewhat confident,No,Yes,,No
1112,Yes,Very confident,Yes,Yes,,Yes
1113,No,Not at all confident,No,Yes,,No
1114,Yes,Very confident,Yes,No,,Yes
1115,Yes,Very confident,Yes,Yes,,No
1116,No,Somewhat confident,No,No,No,Yes
1117,No,Somewhat confident,No,No,No,No
1118,Yes,Somewhat confident,Yes,No,Yes,Yes
1119,Yes,Somewhat confident,Yes,No,Yes,Yes
1120,Yes,Very confident,Yes,No,Yes,Yes
1121,Yes,Very confident,Yes,No,Yes,Yes
1122,No,Somewhat confident,No,No,Yes,Yes
1123,No,Somewhat confident,No,No,No,Yes
1124,No,Not at all confident,No,No,No,No
1125,No,Not at all confident,No,No,No,No
1126,No,Not at all confident,No,No,No,No
1127,No,Not at all confident,No,Yes,No,Yes
1128,No,Somewhat confident,No,No,Yes,Yes
1129,Yes,Somewhat confident,Yes,No,Yes,Yes
1130,Yes,Very confident,Yes,No,Yes,Yes
1131,No,Somewhat confident,No,No,Yes,Yes
1132,No,Somewhat confident,No,No,Yes,Yes
1133,No,Somewhat confident,No,No,Yes,Yes
1134,No,Somewhat confident,No,No,Yes,
1135,No,Somewhat confident,No,No,Yes,Yes
1136,No,Somewhat confident,No,No,Yes,Yes
1137,No,Somewhat confident,No,No,Yes,Yes
1138,No,Not at all confident,No,No,No,Yes
1139,No,Somewhat confident,No,No,No,Yes
1140,No,Somewhat confident,No,No,Yes,No
1141,No,Somewhat confident,No,Yes,Yes,No
1142,No,Somewhat confident,No,No,Yes,Yes
1143,Yes,Very confident,Yes,No,Yes,Yes
1144,No,Somewhat confident,No,No,No,Yes
1145,No,Somewhat confident,No,Yes,Yes,Yes
1146,No,Somewhat confident,No,Yes,Yes,Yes
1147,No,Not at all confident,No,No,No,No
1148,No,Somewhat confident,No,No,No,Yes
1149,No,Not at all confident,No,No,No,No
1150,No,Somewhat confident,Yes,No,No,Yes
1151,No,Somewhat confident,No,No,No,Yes
1152,No,Somewhat confident,No,No,Yes,No
1153,Yes,Not at all confident,No,No,Yes,No
1154,No,Somewhat confident,No,No,No,No
1155,Yes,Not at all confident,No,No,Yes,Yes
1156,No,Somewhat confident,No,No,No,Yes
1157,No,Somewhat confident,No,No,No,Yes
1158,No,Somewhat confident,No,No,No,Yes
1159,No,Somewhat confident,No,No,No,Yes
1160,Yes,Somewhat confident,Yes,No,Yes,Yes
1161,No,Not at all confident,No,No,Yes,Yes
1162,Yes,Somewhat confident,No,No,No,No
1163,No,Not at all confident,No,No,No,Yes
1164,No,Not at all confident,No,No,Yes,Yes
1165,No,Not at all confident,Yes,No,No,No
1166,No,Somewhat confident,No,No,No,Yes
1167,Yes,Very confident,Yes,Yes,No,Yes
1168,No,Not at all confident,No,No,No,No
1169,No,Not at all confident,No,No,No,Yes
1170,No,Not at all confident,No,Yes,No,No
1171,No,Somewhat confident,No,No,No,No
1172,No,Somewhat confident,No,No,Yes,Yes
1173,No,Somewhat confident,No,Yes,Yes,Yes
1174,,,,,,
1175,No,Somewhat confident,No,No,No,Yes
1176,No,Somewhat confident,No,No,No,Yes
1177,No,Not at all confident,No,No,No,No
1178,No,Somewhat confident,No,No,Yes,Yes
1179,No,Somewhat confident,No,No,Yes,No
1180,No,Very confident,No,Yes,Yes,Yes
1181,No,Somewhat confident,Yes,No,Yes,Yes
1182,Yes,Very confident,Yes,Yes,Yes,Yes
1183,No,Somewhat confident,No,No,No,No
1184,No,Somewhat confident,,No,No,Yes
1185,No,Somewhat confident,No,No,No,Yes
1186,No,Somewhat confident,No,No,No,Yes
1187,No,Somewhat confident,No,No,No,Yes
1188,No,Somewhat confident,No,No,No,No
1189,Yes,Somewhat confident,No,Yes,No,No
1190,No,Somewhat confident,No,Yes,Yes,No
1191,No,Not at all confident,No,No,No,No
1192,Yes,Very confident,No,No,No,Yes
1193,No,Very confident,Yes,No,Yes,No
1194,No,Not at all confident,No,No,No,No
1195,No,Not at all confident,No,No,No,No
1196,No,Somewhat confident,No,No,No,No
1197,Yes,Somewhat confident,No,Yes,Yes,No
1198,Yes,Somewhat confident,No,No,No,Yes
1199,Yes,Somewhat confident,No,No,No,Yes
1200,No,Not at all confident,No,No,No,Yes
1201,No,Somewhat confident,No,No,No,Yes
1202,No,Somewhat confident,No,No,Yes,No
1203,No,Somewhat confident,No,No,No,No
1204,No,Somewhat confident,No,No,No,No
1205,No,Not at all confident,No,No,No,No
1206,No,Somewhat confident,No,No,No,No
1207,No,Somewhat confident,No,No,No,Yes
1208,No,Somewhat confident,No,No,No,No
1209,,,,,,
1210,No,Somewhat confident,No,No,Yes,Yes
1211,No,Somewhat confident,No,No,No,No
1212,No,Very confident,No,No,No,Yes
1213,No,Somewhat confident,No,Yes,Yes,No
1214,No,Somewhat confident,No,No,No,No
1215,Yes,Somewhat confident,No,Yes,No,Yes
1216,No,Very confident,Yes,Yes,Yes,No
1217,No,Somewhat confident,No,No,No,No
1218,No,Somewhat confident,No,No,No,No
1219,No,Somewhat confident,No,No,No,No
1220,No,Somewhat confident,No,No,No,Yes
1221,No,Somewhat confident,No,No,Yes,Yes
1222,No,Somewhat confident,No,No,Yes,Yes
1223,No,Somewhat confident,No,No,Yes,Yes
1224,No,Somewhat confident,No,No,Yes,Yes
1225,Yes,Somewhat confident,Yes,No,Yes,Yes
1226,No,Somewhat confident,No,No,No,Yes
1227,No,Somewhat confident,No,No,No,Yes
1228,No,Not at all confident,No,No,No,Yes
1229,No,Somewhat confident,No,Yes,Yes,No
1230,No,Somewhat confident,No,No,No,No
1231,No,Somewhat confident,No,No,No,No
1232,No,Somewhat confident,No,Yes,No,Yes
1233,No,Somewhat confident,No,No,No,Yes
1234,No,Somewhat confident,No,No,No,No
1235,Yes,Very confident,Yes,Yes,Yes,Yes
1236,Yes,Very confident,No,No,No,Yes
1237,No,Somewhat confident,No,No,Yes,No
1238,Yes,Not at all confident,No,No,No,No
1239,,,,,,
1240,No,Very confident,No,No,Yes,No
1241,No,Very confident,Yes,Yes,Yes,No
1242,No,Very confident,No,No,No,No
1243,No,Very confident,No,No,No,Yes
1244,Yes,Very confident,No,No,No,No
1245,No,Very confident,No,No,No,No
1246,Yes,Very confident,No,No,Yes,No
1247,Yes,Somewhat confident,No,Yes,Yes,No
1248,Yes,Very confident,No,No,No,No
1249,No,Not at all confident,No,No,No,No
1250,Yes,Very confident,No,No,No,No
1251,Yes,Very confident,No,No,No,No
1252,No,Somewhat confident,No,No,,No
1253,Yes,Very confident,No,No,No,Yes
1254,Yes,Somewhat confident,No,No,No,No
1255,No,Somewhat confident,No,No,No,No
1256,No,Very confident,No,No,,Yes
1257,Yes,Very confident,No,No,No,Yes
1258,Yes,Very confident,No,No,No,No
1259,No,Very confident,No,No,No,No
1260,No,Very confident,No,Yes,No,Yes
1261,Yes,Somewhat confident,No,No,Yes,Yes
1262,No,Very confident,No,No,No,No
1263,No,Somewhat confident,No,No,No,No
1264,Yes,Very confident,No,No,No,No
1265,No,Very confident,No,No,No,No
1266,No,Somewhat confident,Yes,No,No,No
1267,No,Very confident,No,No,No,Yes
1268,No,Somewhat confident,No,No,No,No
1269,Yes,Very confident,No,Yes,No,Yes
1270,,,,,,
1271,Yes,Not at all confident,No,No,Yes,No
1272,Yes,Very confident,No,No,No,Yes
1273,No,Very confident,No,No,No,No
1274,No,Somewhat confident,No,No,Yes,No
1275,No,Very confident,No,No,,No
1276,No,Very confident,No,No,Yes,No
1277,Yes,Somewhat confident,No,No,No,No
1278,No,Very confident,No,No,Yes,No
1279,No,Somewhat confident,No,No,No,No
1280,No,Very confident,No,No,No,No
1281,No,Very confident,No,No,Yes,No
1282,No,Very confident,No,No,No,No
1283,,,,,,
